cod_scuola,anno_corso,scuola,regione,nazionale
ALPS00901G,4,0.0,0.0,0.1
ALPS00901G,5,0.0,0.0,0.1
ALPS01000P,1,0.0,0.0,0.3
ALPS01000P,2,0.0,0.0,0.1
ALPS01000P,3,0.0,0.0,0.2
ALPS01000P,4,0.0,0.0,0.1
ALPS01000P,5,0.0,0.0,0.1
ALPS020009,1,0.0,0.0,0.3
ALPS020009,2,0.0,0.0,0.1
ALPS020009,3,0.0,0.0,0.2
ALPS020009,4,0.0,0.0,0.1
ALPS020009,5,0.0,0.0,0.1
ALPS050005,1,0.0,0.0,0.3
ALPS050005,2,0.0,0.0,0.1
ALPS050005,3,0.0,0.0,0.2
ALPS050005,4,0.0,0.0,0.1
ALPS050005,5,0.0,0.0,0.1
ALRC003015,1,,1.5,3.1
ALRC003015,2,,1.4,1.8
ALRC003015,3,,0.8,1.4
ALRC003015,4,0.0,1.5,2.4
ALRC003015,5,0.0,0.5,0.7
ALRC00601L,1,0.0,1.5,3.1
ALRC00601L,2,0.0,1.4,1.8
ALRC00601L,3,0.0,0.8,1.4
ALRC00601L,4,0.0,1.5,2.4
ALRC00601L,5,0.0,0.5,0.7
ALRC008018,1,0.0,1.5,3.1
ALRC008018,2,3.6,1.4,1.8
ALRC008018,3,3.6,0.8,1.4
ALRC008018,4,0.0,1.5,2.4
ALRC008018,5,3.0,0.5,0.7
ALRC01301Q,1,,1.5,3.1
ALRC01301Q,2,0.0,1.4,1.8
ALRC01301Q,3,0.0,0.8,1.4
ALRC01301Q,4,0.0,1.5,2.4
ALRC01301Q,5,0.0,0.5,0.7
ALRC017013,1,5.3,1.5,3.1
ALRC017013,2,3.1,1.4,1.8
ALRC017013,3,2.7,0.8,1.4
ALRC017013,4,2.1,1.5,2.4
ALRC017013,5,2.0,0.5,0.7
ALRI01000X,1,0.0,1.5,3.1
ALRI01000X,2,0.0,1.4,1.8
ALRI01000X,3,0.0,0.8,1.4
ALRI01000X,4,0.0,1.5,2.4
ALRI01000X,5,0.0,0.5,0.7
ALRI010011,1,0.0,1.5,3.1
ALRI010011,2,0.0,1.4,1.8
ALRI010011,3,0.0,0.8,1.4
ALRI010011,4,0.0,1.5,2.4
ALRI010011,5,0.0,0.5,0.7
ALSD00101B,1,0.0,0.6,0.9
ALSD00101B,2,0.0,0.1,0.5
ALSD00101B,3,0.0,0.4,0.5
ALSD00101B,4,0.0,0.1,0.5
ALSD00101B,5,0.0,0.1,0.2
ALSD00401V,1,,0.6,0.9
ALSD00401V,2,0.0,0.1,0.5
ALSD00401V,3,0.0,0.4,0.5
ALSD00401V,4,0.0,0.1,0.5
ALSD00401V,5,0.0,0.1,0.2
ALSL004019,1,0.0,0.6,0.9
ALSL004019,2,0.0,0.1,0.5
ALSL004019,3,0.0,0.4,0.5
ALSL004019,4,0.0,0.1,0.5
ALSL004019,5,0.0,0.1,0.2
ALTA01401C,1,0.0,0.3,1.1
ALTA01401C,2,0.0,0.3,0.6
ALTA01401C,3,0.0,0.5,0.7
ALTA01401C,4,0.0,0.4,0.5
ALTA01401C,5,0.0,0.2,0.2
ALTD00301C,1,0.0,0.3,1.1
ALTD00301C,2,0.0,0.3,0.6
ALTD00301C,3,0.0,0.5,0.7
ALTD00301C,4,0.0,0.4,0.5
ALTD00301C,5,0.0,0.2,0.2
ALTD004018,1,0.0,0.3,1.1
ALTD004018,2,0.0,0.3,0.6
ALTD004018,3,0.0,0.5,0.7
ALTD004018,4,0.0,0.4,0.5
ALTD004018,5,0.0,0.2,0.2
ALTD00601X,1,0.0,0.3,1.1
ALTD00601X,2,0.0,0.3,0.6
ALTD00601X,3,0.0,0.5,0.7
ALTD00601X,4,0.0,0.4,0.5
ALTD00601X,5,0.0,0.2,0.2
ALTD00701Q,1,0.0,0.3,1.1
ALTD00701Q,2,0.0,0.3,0.6
ALTD00701Q,3,0.0,0.5,0.7
ALTD00701Q,4,0.0,0.4,0.5
ALTD00701Q,5,0.0,0.2,0.2
ALTD00801G,1,0.0,0.3,1.1
ALTD00801G,2,0.0,0.3,0.6
ALTD00801G,3,0.0,0.5,0.7
ALTD00801G,4,0.0,0.4,0.5
ALTD00801G,5,,0.2,0.2
ALTD013013,1,0.0,0.3,1.1
ALTD013013,2,0.0,0.3,0.6
ALTD013013,3,0.0,0.5,0.7
ALTD013013,4,0.0,0.4,0.5
ALTD013013,5,0.0,0.2,0.2
ALTD01701A,1,1.9,0.3,1.1
ALTD01701A,2,0.0,0.3,0.6
ALTD01701A,3,4.2,0.5,0.7
ALTD01701A,4,5.0,0.4,0.5
ALTD01701A,5,4.5,0.2,0.2
ALTF00301P,1,0.0,0.3,1.1
ALTF00301P,2,0.0,0.3,0.6
ALTF00301P,3,0.0,0.5,0.7
ALTF00301P,4,0.0,0.4,0.5
ALTF00301P,5,0.0,0.2,0.2
ALTF007012,1,0.0,0.3,1.1
ALTF007012,2,0.0,0.3,0.6
ALTF007012,3,0.0,0.5,0.7
ALTF007012,4,0.0,0.4,0.5
ALTF007012,5,0.0,0.2,0.2
ALTF00801T,1,0.0,0.3,1.1
ALTF00801T,2,0.0,0.3,0.6
ALTF00801T,3,0.0,0.5,0.7
ALTF00801T,4,0.0,0.4,0.5
ALTF00801T,5,0.0,0.2,0.2
ALTF01000R,1,0.0,0.3,1.1
ALTF01000R,2,0.0,0.3,0.6
ALTF01000R,3,0.0,0.5,0.7
ALTF01000R,4,0.0,0.4,0.5
ALTF01000R,5,0.0,0.2,0.2
ALTF014015,1,0.0,0.3,1.1
ALTF014015,2,0.0,0.3,0.6
ALTF014015,3,0.0,0.5,0.7
ALTF014015,4,0.0,0.4,0.5
ALTF014015,5,0.0,0.2,0.2
ALTF01701L,1,0.0,0.3,1.1
ALTF01701L,2,0.0,0.3,0.6
ALTF01701L,3,0.0,0.5,0.7
ALTF01701L,4,0.0,0.4,0.5
ALTF01701L,5,0.0,0.2,0.2
ALTL010001,1,0.0,0.3,1.1
ALTL010001,2,0.0,0.3,0.6
ALTL010001,3,0.0,0.5,0.7
ALTL010001,4,0.0,0.4,0.5
ALTL010001,5,0.0,0.2,0.2
ALTN00301A,1,0.0,0.3,1.1
ALTN00301A,2,0.0,0.3,0.6
ALTN00301A,3,0.0,0.5,0.7
ALTN00301A,4,0.0,0.4,0.5
ALTN00301A,5,0.0,0.2,0.2
ALTN013011,1,,0.3,1.1
ALTN013011,2,,0.3,0.6
ALTN013011,3,0.0,0.5,0.7
ALTN013011,4,0.0,0.4,0.5
ALTN013011,5,,0.2,0.2
ANMM80301N,1,0.0,0.0,0.2
ANMM80301N,2,0.0,0.0,0.1
ANMM80301N,3,0.0,0.1,0.2
ANMM80302P,1,0.0,0.0,0.2
ANMM80302P,2,0.0,0.0,0.1
ANMM80302P,3,0.0,0.1,0.2
ANMM80303Q,1,0.0,0.0,0.2
ANMM80303Q,2,0.0,0.0,0.1
ANMM80303Q,3,0.0,0.1,0.2
ANMM80401D,1,0.0,0.0,0.2
ANMM80401D,2,0.0,0.0,0.1
ANMM80401D,3,2.6,0.1,0.2
ANMM80402E,1,0.0,0.0,0.2
ANMM80402E,2,0.0,0.0,0.1
ANMM80402E,3,0.0,0.1,0.2
ANMM805019,1,0.0,0.0,0.2
ANMM805019,2,0.0,0.0,0.1
ANMM805019,3,0.0,0.1,0.2
ANMM806015,1,0.0,0.0,0.2
ANMM806015,2,0.0,0.0,0.1
ANMM806015,3,0.0,0.1,0.2
ANMM806026,1,0.0,0.0,0.2
ANMM806026,2,0.0,0.0,0.1
ANMM806026,3,0.0,0.1,0.2
ANMM807011,1,0.0,0.0,0.2
ANMM807011,2,0.0,0.0,0.1
ANMM807011,3,0.0,0.1,0.2
ANMM80801R,1,0.0,0.0,0.2
ANMM80801R,2,0.0,0.0,0.1
ANMM80801R,3,0.0,0.1,0.2
ANMM80802T,1,0.0,0.0,0.2
ANMM80802T,2,0.0,0.0,0.1
ANMM80802T,3,0.0,0.1,0.2
ANMM80803V,1,0.0,0.0,0.2
ANMM80803V,2,0.0,0.0,0.1
ANMM80803V,3,0.0,0.1,0.2
ANMM80901L,1,0.0,0.0,0.2
ANMM80901L,2,0.0,0.0,0.1
ANMM80901L,3,0.0,0.1,0.2
ANMM80902N,1,0.0,0.0,0.2
ANMM80902N,2,0.0,0.0,0.1
ANMM80902N,3,0.0,0.1,0.2
ANMM81001R,1,0.0,0.0,0.2
ANMM81001R,2,0.0,0.0,0.1
ANMM81001R,3,0.0,0.1,0.2
ANMM81101L,1,0.0,0.0,0.2
ANMM81101L,2,0.0,0.0,0.1
ANMM81101L,3,0.0,0.1,0.2
ANMM81201C,1,0.0,0.0,0.2
ANMM81201C,2,0.0,0.0,0.1
ANMM81201C,3,0.0,0.1,0.2
ANMM813018,1,0.0,0.0,0.2
ANMM813018,2,0.0,0.0,0.1
ANMM813018,3,0.0,0.1,0.2
ANMM814014,1,0.0,0.0,0.2
ANMM814014,2,0.0,0.0,0.1
ANMM814014,3,0.0,0.1,0.2
ANMM81501X,1,0.0,0.0,0.2
ANMM81501X,2,0.0,0.0,0.1
ANMM81501X,3,0.0,0.1,0.2
ANMM81601Q,1,0.0,0.0,0.2
ANMM81601Q,2,0.0,0.0,0.1
ANMM81601Q,3,0.0,0.1,0.2
ANMM81701G,1,0.0,0.0,0.2
ANMM81701G,2,0.8,0.0,0.1
ANMM81701G,3,0.0,0.1,0.2
ANMM81801B,1,0.0,0.0,0.2
ANMM81801B,2,0.0,0.0,0.1
ANMM81801B,3,1.1,0.1,0.2
ANMM819017,1,0.0,0.0,0.2
ANMM819017,2,0.0,0.0,0.1
ANMM819017,3,0.0,0.1,0.2
ANMM82001B,1,0.0,0.0,0.2
ANMM82001B,2,0.0,0.0,0.1
ANMM82001B,3,1.0,0.1,0.2
ANMM82301V,1,0.0,0.0,0.2
ANMM82301V,2,0.0,0.0,0.1
ANMM82301V,3,0.0,0.1,0.2
ANMM82401P,1,0.0,0.0,0.2
ANMM82401P,2,0.0,0.0,0.1
ANMM82401P,3,0.0,0.1,0.2
ANMM82501E,1,0.0,0.0,0.2
ANMM82501E,2,0.0,0.0,0.1
ANMM82501E,3,0.0,0.1,0.2
ANMM82601A,1,0.0,0.0,0.2
ANMM82601A,2,0.0,0.0,0.1
ANMM82601A,3,0.0,0.1,0.2
ANMM827016,1,0.0,0.0,0.2
ANMM827016,2,0.0,0.0,0.1
ANMM827016,3,0.0,0.1,0.2
ANMM828012,1,0.0,0.0,0.2
ANMM828012,2,0.0,0.0,0.1
ANMM828012,3,0.0,0.1,0.2
ANMM82901T,1,0.0,0.0,0.2
ANMM82901T,2,0.0,0.0,0.1
ANMM82901T,3,0.0,0.1,0.2
ANMM82902V,1,0.0,0.0,0.2
ANMM82902V,2,0.0,0.0,0.1
ANMM82902V,3,0.0,0.1,0.2
ANMM830012,1,0.0,0.0,0.2
ANMM830012,2,0.0,0.0,0.1
ANMM830012,3,0.0,0.1,0.2
ANMM830023,1,0.0,0.0,0.2
ANMM830023,2,0.0,0.0,0.1
ANMM830023,3,0.0,0.1,0.2
ANMM83101T,1,0.0,0.0,0.2
ANMM83101T,2,0.0,0.0,0.1
ANMM83101T,3,0.0,0.1,0.2
ANMM83201N,1,0.0,0.0,0.2
ANMM83201N,2,0.0,0.0,0.1
ANMM83201N,3,0.0,0.1,0.2
ANMM83301D,1,0.0,0.0,0.2
ANMM83301D,2,0.0,0.0,0.1
ANMM83301D,3,0.0,0.1,0.2
ANMM834019,1,0.0,0.0,0.2
ANMM834019,2,0.0,0.0,0.1
ANMM834019,3,0.0,0.1,0.2
ANMM83402A,1,0.0,0.0,0.2
ANMM83402A,2,0.0,0.0,0.1
ANMM83402A,3,0.0,0.1,0.2
ANMM83403B,1,0.0,0.0,0.2
ANMM83403B,2,0.0,0.0,0.1
ANMM83403B,3,0.0,0.1,0.2
ANMM835015,1,0.0,0.0,0.2
ANMM835015,2,0.0,0.0,0.1
ANMM835015,3,0.0,0.1,0.2
ANMM835026,1,0.0,0.0,0.2
ANMM835026,2,0.0,0.0,0.1
ANMM835026,3,0.0,0.1,0.2
ANMM836011,1,0.0,0.0,0.2
ANMM836011,2,0.0,0.0,0.1
ANMM836011,3,0.0,0.1,0.2
ANMM83701R,1,0.0,0.0,0.2
ANMM83701R,2,0.0,0.0,0.1
ANMM83701R,3,0.0,0.1,0.2
ANMM83702T,1,0.0,0.0,0.2
ANMM83702T,2,0.0,0.0,0.1
ANMM83702T,3,0.0,0.1,0.2
ANMM83801L,1,0.0,0.0,0.2
ANMM83801L,2,0.0,0.0,0.1
ANMM83801L,3,0.0,0.1,0.2
ANMM83802N,1,0.0,0.0,0.2
ANMM83802N,2,0.0,0.0,0.1
ANMM83802N,3,0.0,0.1,0.2
ANMM83901C,1,0.0,0.0,0.2
ANMM83901C,2,0.0,0.0,0.1
ANMM83901C,3,0.0,0.1,0.2
ANMM84001L,1,0.0,0.0,0.2
ANMM84001L,2,0.0,0.0,0.1
ANMM84001L,3,0.0,0.1,0.2
ANMM84101C,1,0.0,0.0,0.2
ANMM84101C,2,0.0,0.0,0.1
ANMM84101C,3,0.0,0.1,0.2
ANMM842018,1,0.0,0.0,0.2
ANMM842018,2,0.0,0.0,0.1
ANMM842018,3,0.0,0.1,0.2
ANMM842029,1,0.0,0.0,0.2
ANMM842029,2,0.0,0.0,0.1
ANMM842029,3,0.0,0.1,0.2
ANMM843014,1,0.0,0.0,0.2
ANMM843014,2,0.0,0.0,0.1
ANMM843014,3,0.0,0.1,0.2
ANMM84401X,1,0.0,0.0,0.2
ANMM84401X,2,0.0,0.0,0.1
ANMM84401X,3,0.0,0.1,0.2
ANMM84501Q,1,0.0,0.0,0.2
ANMM84501Q,2,0.0,0.0,0.1
ANMM84501Q,3,0.0,0.1,0.2
ANMM84601G,1,0.0,0.0,0.2
ANMM84601G,2,0.0,0.0,0.1
ANMM84601G,3,0.0,0.1,0.2
ANMM84701B,1,0.0,0.0,0.2
ANMM84701B,2,0.0,0.0,0.1
ANMM84701B,3,0.0,0.1,0.2
ANMM848017,1,0.0,0.0,0.2
ANMM848017,2,0.0,0.0,0.1
ANMM848017,3,0.0,0.1,0.2
ANMM849013,1,0.0,0.0,0.2
ANMM849013,2,0.0,0.0,0.1
ANMM849013,3,0.0,0.1,0.2
ANMM850017,1,0.0,0.0,0.2
ANMM850017,2,0.0,0.0,0.1
ANMM850017,3,0.0,0.1,0.2
ANMM851013,1,0.0,0.0,0.2
ANMM851013,2,0.0,0.0,0.1
ANMM851013,3,0.0,0.1,0.2
ANMM85201V,1,0.0,0.0,0.2
ANMM85201V,2,0.0,0.0,0.1
ANMM85201V,3,,0.1,0.2
ANPC010006,1,0.0,0.5,0.3
ANPC010006,2,0.0,0.3,0.1
ANPC010006,3,0.0,0.3,0.2
ANPC010006,4,0.0,0.3,0.1
ANPC010006,5,0.0,0.2,0.1
ANPC03000B,1,0.0,0.5,0.3
ANPC03000B,2,0.9,0.3,0.1
ANPC03000B,3,1.0,0.3,0.2
ANPC03000B,4,0.0,0.3,0.1
ANPC03000B,5,3.5,0.2,0.1
ANPC040002,1,0.0,0.5,0.3
ANPC040002,2,0.0,0.3,0.1
ANPC040002,3,0.0,0.3,0.2
ANPC040002,4,0.0,0.3,0.1
ANPC040002,5,0.0,0.2,0.1
ANPC060007,1,0.0,0.5,0.3
ANPC060007,2,0.0,0.3,0.1
ANPC060007,3,0.0,0.3,0.2
ANPC060007,4,0.0,0.3,0.1
ANPC060007,5,0.0,0.2,0.1
ANPS00201B,1,0.0,0.5,0.3
ANPS00201B,2,0.0,0.3,0.1
ANPS00201B,3,0.0,0.3,0.2
ANPS00201B,4,0.0,0.3,0.1
ANPS00201B,5,0.0,0.2,0.1
ANPS009016,1,0.0,0.5,0.3
ANPS009016,2,0.0,0.3,0.1
ANPS009016,3,0.0,0.3,0.2
ANPS009016,4,0.0,0.3,0.1
ANPS009016,5,0.0,0.2,0.1
ANPS010009,1,0.0,0.5,0.3
ANPS010009,2,0.0,0.3,0.1
ANPS010009,3,0.0,0.3,0.2
ANPS010009,4,0.0,0.3,0.1
ANPS010009,5,0.0,0.2,0.1
ANPS012012,1,0.0,0.5,0.3
ANPS012012,2,0.0,0.3,0.1
ANPS012012,3,0.0,0.3,0.2
ANPS012012,4,0.0,0.3,0.1
ANPS012012,5,0.0,0.2,0.1
ANPS03000E,1,0.0,0.5,0.3
ANPS03000E,2,0.0,0.3,0.1
ANPS03000E,3,0.0,0.3,0.2
ANPS03000E,4,0.0,0.3,0.1
ANPS03000E,5,0.0,0.2,0.1
ANPS040005,1,0.0,0.5,0.3
ANPS040005,2,0.0,0.3,0.1
ANPS040005,3,0.0,0.3,0.2
ANPS040005,4,0.0,0.3,0.1
ANPS040005,5,0.0,0.2,0.1
ANPS05000Q,1,0.0,0.5,0.3
ANPS05000Q,2,0.0,0.3,0.1
ANPS05000Q,3,0.0,0.3,0.2
ANPS05000Q,4,0.0,0.3,0.1
ANPS05000Q,5,0.0,0.2,0.1
ANPS05001R,1,0.0,0.5,0.3
ANPS05001R,2,0.0,0.3,0.1
ANPS05001R,3,0.0,0.3,0.2
ANPS05001R,4,0.0,0.3,0.1
ANPS05001R,5,0.0,0.2,0.1
ANRA001026,1,0.0,2.3,3.1
ANRA001026,2,0.0,1.6,1.8
ANRA001026,3,0.0,0.9,1.4
ANRA001026,4,0.0,1.9,2.4
ANRA001026,5,0.0,0.7,0.7
ANRC01301A,1,0.0,2.3,3.1
ANRC01301A,2,0.0,1.6,1.8
ANRC01301A,3,0.0,0.9,1.4
ANRC01301A,4,0.0,1.9,2.4
ANRC01301A,5,0.0,0.7,0.7
ANRC01302B,1,0.0,2.3,3.1
ANRC01302B,2,0.0,1.6,1.8
ANRC01302B,3,0.0,0.9,1.4
ANRC01302B,4,0.0,1.9,2.4
ANRC01302B,5,0.0,0.7,0.7
ANRH008014,1,0.0,2.3,3.1
ANRH008014,2,0.0,1.6,1.8
ANRH008014,3,0.0,0.9,1.4
ANRH008014,4,0.0,1.9,2.4
ANRH008014,5,0.0,0.7,0.7
ANRH00850C,5,,,
ANRH010003,1,4.3,2.3,3.1
ANRH010003,2,2.6,1.6,1.8
ANRH010003,3,1.0,0.9,1.4
ANRH010003,4,1.8,1.9,2.4
ANRH010003,5,0.5,0.7,0.7
ANRI00101R,1,0.0,2.3,3.1
ANRI00101R,2,0.0,1.6,1.8
ANRI00101R,3,0.0,0.9,1.4
ANRI00101R,4,0.0,1.9,2.4
ANRI00101R,5,0.0,0.7,0.7
ANRI00701Q,1,0.0,2.3,3.1
ANRI00701Q,2,0.0,1.6,1.8
ANRI00701Q,3,0.0,0.9,1.4
ANRI00701Q,4,0.0,1.9,2.4
ANRI00701Q,5,0.0,0.7,0.7
ANRI01101B,1,0.0,2.3,3.1
ANRI01101B,2,0.0,1.6,1.8
ANRI01101B,3,0.0,0.9,1.4
ANRI01101B,4,0.0,1.9,2.4
ANRI01101B,5,0.0,0.7,0.7
ANRI013013,1,0.0,2.3,3.1
ANRI013013,2,0.0,1.6,1.8
ANRI013013,3,0.0,0.9,1.4
ANRI013013,4,0.0,1.9,2.4
ANRI013013,5,0.0,0.7,0.7
ANRI070006,1,0.0,2.3,3.1
ANRI070006,2,0.0,1.6,1.8
ANRI070006,3,0.0,0.9,1.4
ANRI070006,4,0.0,1.9,2.4
ANRI070006,5,0.0,0.7,0.7
ANRI070017,1,0.0,2.3,3.1
ANRI070017,2,0.0,1.6,1.8
ANRI070017,3,0.0,0.9,1.4
ANRI070017,4,0.0,1.9,2.4
ANRI070017,5,0.0,0.7,0.7
ANSD01000Q,1,0.0,0.0,0.9
ANSD01000Q,2,0.0,0.0,0.5
ANSD01000Q,3,0.0,0.0,0.5
ANSD01000Q,4,0.0,0.0,0.5
ANSD01000Q,5,0.0,0.0,0.2
ANSD01001R,1,0.0,0.0,0.9
ANSD01001R,2,0.0,0.0,0.5
ANSD01001R,3,0.0,0.0,0.5
ANSD01001R,4,0.0,0.0,0.5
ANSD01001R,5,0.0,0.0,0.2
ANSD01002T,1,0.0,0.0,0.9
ANSD01002T,2,0.0,0.0,0.5
ANSD01002T,3,0.0,0.0,0.5
ANSD01002T,4,0.0,0.0,0.5
ANSD01002T,5,0.0,0.0,0.2
ANTA00701X,1,0.0,0.4,1.1
ANTA00701X,2,0.0,0.2,0.6
ANTA00701X,3,0.0,0.2,0.7
ANTA00701X,4,0.0,0.3,0.5
ANTA00701X,5,0.0,0.2,0.2
ANTD002017,1,0.0,0.4,1.1
ANTD002017,2,0.0,0.2,0.6
ANTD002017,3,0.0,0.2,0.7
ANTD002017,4,0.0,0.3,0.5
ANTD002017,5,0.0,0.2,0.2
ANTD00401V,1,0.0,0.4,1.1
ANTD00401V,2,0.0,0.2,0.6
ANTD00401V,3,0.0,0.2,0.7
ANTD00401V,4,0.0,0.3,0.5
ANTD00401V,5,0.0,0.2,0.2
ANTD008016,1,0.0,0.4,1.1
ANTD008016,2,0.0,0.2,0.6
ANTD008016,3,0.0,0.2,0.7
ANTD008016,4,0.0,0.3,0.5
ANTD008016,5,0.0,0.2,0.2
ANTD009012,1,0.0,0.4,1.1
ANTD009012,2,0.0,0.2,0.6
ANTD009012,3,0.0,0.2,0.7
ANTD009012,4,0.0,0.3,0.5
ANTD009012,5,0.0,0.2,0.2
ANTD01201T,1,0.0,0.4,1.1
ANTD01201T,2,0.0,0.2,0.6
ANTD01201T,3,0.0,0.2,0.7
ANTD01201T,4,0.0,0.3,0.5
ANTD01201T,5,0.0,0.2,0.2
ANTD02000Q,1,0.7,0.4,1.1
ANTD02000Q,2,0.0,0.2,0.6
ANTD02000Q,3,0.0,0.2,0.7
ANTD02000Q,4,0.7,0.3,0.5
ANTD02000Q,5,0.0,0.2,0.2
ANTD05000G,1,0.0,0.4,1.1
ANTD05000G,2,0.0,0.2,0.6
ANTD05000G,3,0.0,0.2,0.7
ANTD05000G,4,0.0,0.3,0.5
ANTD05000G,5,0.0,0.2,0.2
ANTD060006,1,0.0,0.4,1.1
ANTD060006,2,0.0,0.2,0.6
ANTD060006,3,0.0,0.2,0.7
ANTD060006,4,0.0,0.3,0.5
ANTD060006,5,0.0,0.2,0.2
ANTE00401A,1,0.0,0.4,1.1
ANTE00401A,2,0.0,0.2,0.6
ANTE00401A,3,0.0,0.2,0.7
ANTE00401A,4,0.0,0.3,0.5
ANTE00401A,5,0.0,0.2,0.2
ANTE01000L,1,0.0,0.4,1.1
ANTE01000L,2,0.0,0.2,0.6
ANTE01000L,3,0.0,0.2,0.7
ANTE01000L,4,0.0,0.3,0.5
ANTE01000L,5,0.0,0.2,0.2
ANTF011018,1,0.0,0.4,1.1
ANTF011018,2,0.0,0.2,0.6
ANTF011018,3,0.0,0.2,0.7
ANTF011018,4,0.0,0.3,0.5
ANTF011018,5,0.0,0.2,0.2
ANTF01401Q,1,0.0,0.4,1.1
ANTF01401Q,2,0.0,0.2,0.6
ANTF01401Q,3,0.0,0.2,0.7
ANTF01401Q,4,0.0,0.3,0.5
ANTF01401Q,5,0.0,0.2,0.2
ANTF03000L,1,1.3,0.4,1.1
ANTF03000L,2,0.8,0.2,0.6
ANTF03000L,3,0.0,0.2,0.7
ANTF03000L,4,0.0,0.3,0.5
ANTF03000L,5,0.0,0.2,0.2
ANTF040007,1,0.0,0.4,1.1
ANTF040007,2,1.8,0.2,0.6
ANTF040007,3,0.0,0.2,0.7
ANTF040007,4,0.9,0.3,0.5
ANTF040007,5,0.9,0.2,0.2
ANTH014017,1,0.0,0.4,1.1
ANTH014017,2,0.0,0.2,0.6
ANTH014017,3,0.0,0.2,0.7
ANTH014017,4,0.0,0.3,0.5
ANTH014017,5,0.0,0.2,0.2
APMM004004,1,0.0,0.0,0.2
APMM004004,2,0.0,0.0,0.1
APMM004004,3,0.0,0.1,0.2
APMM01900T,1,0.0,0.0,0.2
APMM01900T,2,0.0,0.0,0.1
APMM01900T,3,0.0,0.1,0.2
APMM05700L,1,0.0,0.0,0.2
APMM05700L,2,0.0,0.0,0.1
APMM05700L,3,0.0,0.1,0.2
APMM05800C,1,0.0,0.0,0.2
APMM05800C,2,0.0,0.0,0.1
APMM05800C,3,0.0,0.1,0.2
APMM059008,1,0.0,0.0,0.2
APMM059008,2,0.0,0.0,0.1
APMM059008,3,0.0,0.1,0.2
APMM061008,1,0.0,0.0,0.2
APMM061008,2,0.0,0.0,0.1
APMM061008,3,0.0,0.1,0.2
APMM062004,1,0.0,0.0,0.2
APMM062004,2,0.0,0.0,0.1
APMM062004,3,0.0,0.1,0.2
APMM062015,1,0.0,0.0,0.2
APMM062015,2,0.0,0.0,0.1
APMM062015,3,0.0,0.1,0.2
APMM062026,1,0.0,0.0,0.2
APMM062026,2,0.0,0.0,0.1
APMM062026,3,0.0,0.1,0.2
APMM062037,1,0.0,0.0,0.2
APMM062037,2,0.0,0.0,0.1
APMM062037,3,0.0,0.1,0.2
APMM804025,1,0.0,0.0,0.2
APMM804025,2,0.0,0.0,0.1
APMM804025,3,0.0,0.1,0.2
APMM804036,1,0.0,0.0,0.2
APMM804036,2,0.0,0.0,0.1
APMM804036,3,0.0,0.1,0.2
APMM805054,1,0.0,0.0,0.2
APMM805054,2,0.0,0.0,0.1
APMM805054,3,,0.1,0.2
APMM805065,1,0.0,0.0,0.2
APMM805065,2,0.0,0.0,0.1
APMM805065,3,0.0,0.1,0.2
APMM80601Q,1,0.0,0.0,0.2
APMM80601Q,2,0.0,0.0,0.1
APMM80601Q,3,0.0,0.1,0.2
APMM80801B,1,0.0,0.0,0.2
APMM80801B,2,0.0,0.0,0.1
APMM80801B,3,0.0,0.1,0.2
APMM80802C,1,0.0,0.0,0.2
APMM80802C,2,0.0,0.0,0.1
APMM80802C,3,0.0,0.1,0.2
APMM809017,1,0.0,0.0,0.2
APMM809017,2,0.0,0.0,0.1
APMM809017,3,0.0,0.1,0.2
APMM809028,1,,0.0,0.2
APMM809028,2,0.0,0.0,0.1
APMM809028,3,,0.1,0.2
APMM809039,1,0.0,0.0,0.2
APMM809039,2,0.0,0.0,0.1
APMM809039,3,0.0,0.1,0.2
APMM81001B,1,0.0,0.0,0.2
APMM81001B,2,0.0,0.0,0.1
APMM81001B,3,0.0,0.1,0.2
APMM811017,1,0.0,0.0,0.2
APMM811017,2,0.0,0.0,0.1
APMM811017,3,0.0,0.1,0.2
APMM811028,1,0.0,0.0,0.2
APMM811028,2,0.0,0.0,0.1
APMM811028,3,0.0,0.1,0.2
APMM812013,1,0.0,0.0,0.2
APMM812013,2,0.0,0.0,0.1
APMM812013,3,0.0,0.1,0.2
APMM812024,1,0.0,0.0,0.2
APMM812024,2,0.0,0.0,0.1
APMM812024,3,0.0,0.1,0.2
APMM81301V,1,0.0,0.0,0.2
APMM81301V,2,0.0,0.0,0.1
APMM81301V,3,0.0,0.1,0.2
APMM81302X,1,0.0,0.0,0.2
APMM81302X,2,0.0,0.0,0.1
APMM81302X,3,0.0,0.1,0.2
APMM81401P,1,0.0,0.0,0.2
APMM81401P,2,0.0,0.0,0.1
APMM81401P,3,0.0,0.1,0.2
APMM81402Q,1,0.0,0.0,0.2
APMM81402Q,2,0.0,0.0,0.1
APMM81402Q,3,0.0,0.1,0.2
APMM81403R,1,0.0,0.0,0.2
APMM81403R,2,0.0,0.0,0.1
APMM81403R,3,0.0,0.1,0.2
APMM81404T,1,0.0,0.0,0.2
APMM81404T,2,0.0,0.0,0.1
APMM81404T,3,0.0,0.1,0.2
APMM81501E,1,0.0,0.0,0.2
APMM81501E,2,0.0,0.0,0.1
APMM81501E,3,0.0,0.1,0.2
APMM81601A,1,0.0,0.0,0.2
APMM81601A,2,0.0,0.0,0.1
APMM81601A,3,0.0,0.1,0.2
APMM817016,1,0.0,0.0,0.2
